"job_id";"sequence_number";"sequence_identifier";"full_name";"sequence_score";"bp_score";"cutoff_head";"cutoff_tail";"identity";"quality";"startpos";"stoppos";"ecolipos";"bps";"gene_bps";"turn";"lca_tax_embl_ebi_ena";"lca_tax_gtdb";"lca_tax_ltp";"lca_tax_rdp";"lca_tax_slv"
"1201710";"788";"Otu788";"None";"0.978981";"0";"0";"0";"92.7536";"97";"13861";"15942";"533";"69";"69";"none";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;"
"1201710";"789";"Otu789";"None";"0.968606";"0";"0";"0";"94.2029";"96";"13861";"15942";"533";"69";"69";"none";"Bacteria;environmental samples;";"Unclassified;";"Unclassified;";"Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;";"Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;"
"1201710";"790";"Otu790";"None";"0.978512";"0";"0";"0";"98.5507";"97";"13861";"15940";"533";"69";"69";"none";"Bacteria;environmental samples;";"Unclassified;";"Unclassified;";"Bacteria;Candidatus Saccharibacteria;Saccharibacteria_genera_incertae_sedis;";"Bacteria;Patescibacteria;Saccharimonadia;Saccharimonadales;Saccharimonadaceae;Candidatus Saccharimonas;"
"1201710";"791";"Otu791";"None";"0.495059";"40";"0";"0";"53.2468";"49";"15648";"21273";"579";"69";"69";"reversed";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;"
"1201710";"792";"Otu792";"None";"0.979025";"0";"0";"0";"91.3044";"97";"13861";"15942";"533";"69";"69";"none";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;"
"1201710";"793";"Otu793";"None";"0.915575";"0";"0";"0";"92.7536";"91";"13861";"15942";"533";"69";"69";"none";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;"
"1201710";"794";"Otu794";"None";"0.911235";"0";"0";"0";"89.8551";"91";"13861";"15942";"533";"69";"69";"none";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;"
"1201710";"795";"Otu795";"None";"0.989522";"0";"0";"0";"91.3044";"98";"9873";"15942";"439";"69";"69";"none";"Bacteria;environmental samples;";"Unclassified;";"Unclassified;";"Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;unclassified_Lachnospiraceae;";"Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Roseburia;"
"1201710";"796";"Otu796";"None";"0";"0";"0";"0";"100";"100";"13861";"15942";"533";"69";"69";"none";"Bacteria;";"Unclassified;";"Unclassified;";"Bacteria;""Actinobacteria"";Actinobacteria;Coriobacteridae;Coriobacteriales;""Coriobacterineae"";Coriobacteriaceae;Eggerthella;";"Bacteria;Actinobacteriota;Coriobacteriia;Coriobacteriales;Eggerthellaceae;Eggerthella;"
"1201710";"797";"Otu797";"None";"0.926277";"0";"0";"0";"92.7536";"92";"13861";"15942";"533";"69";"69";"none";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;"
"1201710";"798";"Otu798";"None";"0.889815";"0";"0";"0";"89.8551";"88";"13861";"15942";"533";"69";"69";"none";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;"
"1201710";"799";"Otu799";"None";"0.963946";"0";"0";"0";"95.6522";"96";"13861";"15942";"533";"69";"69";"none";"Bacteria;environmental samples;";"Unclassified;";"Unclassified;";"Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;";"Bacteria;Firmicutes;Clostridia;Oscillospirales;"
"1201710";"800";"Otu800";"None";"0.984212";"0";"0";"0";"98.5507";"98";"13861";"15942";"533";"69";"69";"none";"Unclassified;";"Unclassified;";"Unclassified;";"Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;";"Bacteria;Firmicutes;Clostridia;Oscillospirales;Ruminococcaceae;"
"1201710";"801";"Otu801";"None";"0.97898";"0";"0";"0";"92.7536";"97";"13861";"15942";"533";"69";"69";"none";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;"
"1201710";"802";"Otu802";"None";"0.598677";"35";"0";"0";"43.5294";"59";"15657";"21305";"581";"69";"69";"reversed";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;"
"1201710";"803";"Otu803";"None";"0.947042";"0";"0";"0";"89.8551";"94";"13861";"15942";"533";"69";"69";"none";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;"
"1201710";"804";"Otu804";"None";"0.925691";"0";"0";"0";"92.7536";"92";"13861";"15942";"533";"69";"69";"none";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;"
"1201710";"805";"Otu805";"None";"0.902716";"0";"0";"0";"88.4058";"90";"13861";"15942";"533";"69";"69";"none";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;"
"1201710";"806";"Otu806";"None";"0.928271";"0";"0";"0";"87.1429";"92";"13861";"15944";"533";"69";"69";"none";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;"
"1201710";"807";"Otu807";"None";"0.979226";"0";"0";"0";"97.1014";"97";"13861";"15942";"533";"69";"69";"none";"Bacteria;environmental samples;";"Unclassified;";"Unclassified;";"Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;";"Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;"
"1201710";"808";"Otu808";"None";"0.918605";"0";"0";"0";"92.7536";"91";"13861";"15942";"533";"69";"69";"none";"Bacteria;environmental samples;";"Unclassified;";"Unclassified;";"Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;unclassified_Lachnospiraceae;";"Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;"
"1201710";"809";"Otu809";"None";"0.987394";"0";"0";"0";"94.2029";"98";"13861";"15942";"533";"69";"69";"none";"Bacteria;";"Unclassified;";"Unclassified;";"Bacteria;";"Bacteria;"
"1201710";"810";"Otu810";"None";"0.979654";"0";"0";"0";"92.7536";"97";"13861";"15942";"533";"69";"69";"none";"Bacteria;environmental samples;";"Unclassified;";"Unclassified;";"Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;unclassified_Lachnospiraceae;";"Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Roseburia;"
"1201710";"811";"Otu811";"None";"0.502066";"22";"0";"0";"45.5696";"50";"31156";"33592";"973";"69";"69";"none";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;"
"1201710";"812";"Otu812";"None";"0.924812";"0";"0";"0";"86.9565";"92";"13861";"15942";"533";"69";"69";"none";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;"
"1201710";"813";"Otu813";"None";"0.947011";"0";"0";"0";"90";"94";"13860";"15942";"533";"69";"69";"none";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;"
"1201710";"814";"Otu814";"None";"0";"0";"0";"0";"100";"100";"13861";"15942";"533";"69";"69";"none";"Bacteria;";"Unclassified;";"Bacteria;Firmicutes;Negativicutes;Acidaminococcales;Acidaminococcaceae;Phascolarctobacterium;";"Bacteria;Firmicutes;Negativicutes;Selenomonadales;Acidaminococcaceae;Phascolarctobacterium;";"Bacteria;Firmicutes;Negativicutes;Acidaminococcales;Acidaminococcaceae;Phascolarctobacterium;"
"1201710";"815";"Otu815";"None";"0.979144";"0";"0";"0";"98.5507";"97";"13861";"15942";"533";"69";"69";"none";"Bacteria;";"Unclassified;";"Unclassified;";"Bacteria;""Lentisphaerae"";""Lentisphaeria"";Victivallales;""Victivallaceae"";Victivallis;";"Bacteria;Verrucomicrobiota;Lentisphaeria;Victivallales;Victivallaceae;Victivallis;"
"1201710";"816";"Otu816";"None";"0.93459";"73";"0";"0";"89.8551";"93";"15646";"16420";"577";"69";"69";"none";"Bacteria;environmental samples;";"Unclassified;";"Unclassified;";"Bacteria;""Bacteroidetes"";""Bacteroidia"";""Bacteroidales"";""Porphyromonadaceae"";unclassified_""Porphyromonadaceae"";";"Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;"
"1201710";"817";"Otu817";"None";"0.947989";"0";"0";"0";"89.8551";"94";"13861";"15942";"533";"69";"69";"none";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;"
"1201710";"818";"Otu818";"None";"0.956699";"0";"0";"0";"98.5507";"95";"13861";"15942";"533";"69";"69";"none";"Bacteria;environmental samples;";"Unclassified;";"Unclassified;";"Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;unclassified_Lachnospiraceae;";"Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;"
"1201710";"819";"Otu819";"None";"0.667177";"57";"0";"0";"76.7123";"66";"10260";"14958";"488";"69";"69";"none";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;"
"1201710";"820";"Otu820";"None";"0.905867";"0";"0";"0";"89.8551";"90";"13861";"15942";"533";"69";"69";"none";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;"
"1201710";"821";"Otu821";"None";"0.978925";"0";"0";"0";"89.8551";"97";"13861";"15942";"533";"69";"69";"none";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;"
"1201710";"822";"Otu822";"None";"0.902968";"0";"0";"0";"92.7536";"90";"13861";"15942";"533";"69";"69";"none";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;"
"1201710";"823";"Otu823";"None";"0.965409";"0";"0";"0";"98.5507";"96";"13861";"15942";"533";"69";"69";"none";"Bacteria;";"Unclassified;";"Bacteria;Firmicutes;Erysipelotrichia;Erysipelotrichales;Erysipelotrichaceae;Longicatena;";"Bacteria;Firmicutes;Erysipelotrichia;Erysipelotrichales;Erysipelotrichaceae;Erysipelotrichaceae_incertae_sedis;";"Bacteria;Firmicutes;Bacilli;Erysipelotrichales;Erysipelotrichaceae;Faecalitalea;"
"1201710";"824";"Otu824";"None";"0.977986";"0";"0";"0";"92.7536";"97";"13861";"15940";"533";"69";"69";"none";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;"
"1201710";"825";"Otu825";"None";"0";"0";"0";"0";"100";"100";"13861";"15942";"533";"69";"69";"none";"Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;";"Unclassified;";"Unclassified;";"Bacteria;""Proteobacteria"";Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;";"Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;"
"1201710";"826";"Otu826";"None";"0.949601";"0";"0";"0";"88.4058";"94";"13861";"15942";"533";"69";"69";"none";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;"
"1201710";"827";"Otu827";"None";"0.957638";"0";"0";"0";"97.1014";"95";"13861";"15942";"533";"69";"69";"none";"Unclassified;";"d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides intestinalis;";"Unclassified;";"Bacteria;""Bacteroidetes"";";"Bacteria;Bacteroidota;Bacteroidia;"
"1201710";"828";"Otu828";"None";"0.969385";"0";"0";"0";"91.3044";"96";"13861";"15942";"533";"69";"69";"none";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;"
"1201710";"829";"Otu829";"None";"0.957776";"0";"0";"0";"92.7536";"95";"13861";"15942";"533";"69";"69";"none";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;"
"1201710";"830";"Otu830";"None";"0.913099";"0";"0";"0";"91.3044";"91";"13861";"15942";"533";"69";"69";"none";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;"
"1201710";"831";"Otu831";"None";"0.633199";"0";"0";"0";"70.4225";"63";"13861";"15947";"533";"69";"69";"none";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;"
"1201710";"832";"Otu832";"None";"0.952419";"0";"0";"0";"92.8571";"95";"13861";"15944";"533";"69";"69";"none";"Bacteria;environmental samples;";"Unclassified;";"Unclassified;";"Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;";"Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;"
"1201710";"833";"Otu833";"None";"0.979847";"0";"0";"0";"94.2029";"97";"13861";"15942";"533";"69";"69";"none";"Unclassified;";"d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__GCA-900066755;s__GCA-900066755 sp900066755;";"Unclassified;";"Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;";"Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;"
"1201710";"834";"Otu834";"None";"0.94973";"0";"0";"0";"94.2029";"94";"13861";"15942";"533";"69";"69";"none";"Bacteria;environmental samples;";"Unclassified;";"Unclassified;";"Bacteria;Firmicutes;Clostridia;Clostridiales;";"Bacteria;Firmicutes;Clostridia;"
"1201710";"835";"Otu835";"None";"0.900361";"48";"0";"0";"92.8571";"90";"16424";"21993";"649";"69";"69";"none";"Bacteria;environmental samples;";"Unclassified;";"Unclassified;";"Bacteria;""Bacteroidetes"";""Bacteroidia"";""Bacteroidales"";""Porphyromonadaceae"";unclassified_""Porphyromonadaceae"";";"Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;"
"1201710";"836";"Otu836";"None";"0.968983";"0";"0";"0";"98.5507";"96";"13861";"15942";"533";"69";"69";"none";"Bacteria;Deinococcus-Thermus;Deinococci;Deinococcales;Deinococcaceae;Deinococcus;";"Unclassified;";"Unclassified;";"Bacteria;""Deinococcus-Thermus"";Deinococci;Deinococcales;Deinococcaceae;Deinococcus;";"Bacteria;Deinococcota;Deinococci;Deinococcales;Deinococcaceae;Deinococcus;"
"1201710";"837";"Otu837";"None";"0.910187";"0";"0";"0";"92.7536";"91";"13861";"15942";"533";"69";"69";"none";"Bacteria;environmental samples;";"Unclassified;";"Unclassified;";"Bacteria;""Bacteroidetes"";""Bacteroidia"";""Bacteroidales"";""Porphyromonadaceae"";Coprobacter;";"Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;"
"1201710";"838";"Otu838";"None";"0.873947";"74";"0";"0";"78.3784";"87";"15646";"16428";"577";"69";"69";"none";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;"
"1201710";"839";"Otu839";"None";"0.978802";"0";"0";"0";"94.2029";"97";"13861";"15942";"533";"69";"69";"none";"Bacteria;environmental samples;";"Unclassified;";"Unclassified;";"Bacteria;""Bacteroidetes"";""Bacteroidia"";""Bacteroidales"";";"Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;"
"1201710";"840";"Otu840";"None";"0.955867";"0";"0";"0";"94.2029";"95";"13861";"15942";"533";"69";"69";"none";"Bacteria;";"Unclassified;";"Unclassified;";"Bacteria;""Bacteroidetes"";""Bacteroidia"";""Bacteroidales"";""Porphyromonadaceae"";Barnesiella;";"Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Barnesiellaceae;Barnesiella;"
"1201710";"841";"Otu841";"None";"0.954668";"0";"0";"0";"91.3044";"95";"13861";"15942";"533";"69";"69";"none";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;"
"1201710";"842";"Otu842";"None";"0.579747";"30";"0";"0";"40.9091";"57";"23438";"26856";"783";"69";"69";"none";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;"
"1201710";"843";"Otu843";"None";"0.937764";"0";"0";"0";"88.4058";"93";"13861";"15942";"533";"69";"69";"none";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;"
"1201710";"844";"Otu844";"None";"0.960459";"0";"0";"0";"94.2029";"96";"13861";"15942";"533";"69";"69";"none";"Bacteria;environmental samples;";"Unclassified;";"Unclassified;";"Bacteria;";"Bacteria;"
"1201710";"845";"Otu845";"None";"0.978202";"0";"0";"0";"98.5507";"97";"13861";"15940";"533";"69";"69";"none";"Bacteria;environmental samples;";"Unclassified;";"Unclassified;";"Bacteria;";"Bacteria;"
"1201710";"846";"Otu846";"None";"0.927509";"0";"0";"0";"84.058";"92";"13861";"15942";"533";"69";"69";"none";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;"
"1201710";"847";"Otu847";"None";"0.93344";"0";"0";"0";"92.8571";"93";"13861";"15944";"533";"69";"69";"none";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;"
"1201710";"848";"Otu848";"None";"0.937566";"0";"0";"0";"91.3044";"93";"13861";"15942";"533";"69";"69";"none";"Bacteria;environmental samples;";"Unclassified;";"Unclassified;";"Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;unclassified_Lachnospiraceae;";"Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;uncultured;"
"1201710";"849";"Otu849";"None";"0.947944";"0";"0";"0";"92.7536";"94";"13861";"15942";"533";"69";"69";"none";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;"
"1201710";"850";"Otu850";"None";"0.955512";"0";"0";"0";"92.7536";"95";"13861";"15942";"533";"69";"69";"none";"unclassified sequences;environmental samples;";"Unclassified;";"Unclassified;";"Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;unclassified_Ruminococcaceae;";"Bacteria;Firmicutes;Clostridia;Monoglobales;Monoglobaceae;Monoglobus;"
"1201710";"851";"Otu851";"None";"0.928943";"0";"0";"0";"92.7536";"92";"13861";"15942";"533";"69";"69";"none";"Bacteria;environmental samples;";"Unclassified;";"Unclassified;";"Bacteria;";"Bacteria;"
"1201710";"852";"Otu852";"None";"0.906314";"0";"0";"0";"91.3044";"90";"13861";"15942";"533";"69";"69";"none";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;"
"1201710";"853";"Otu853";"None";"0.962638";"74";"0";"0";"98.5507";"96";"15646";"16417";"577";"69";"69";"none";"Bacteria;";"Unclassified;";"Unclassified;";"Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Lachnospiracea_incertae_sedis;";"Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;"
"1201710";"854";"Otu854";"None";"0.958785";"0";"0";"0";"89.8551";"95";"13861";"15942";"533";"69";"69";"none";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;"
"1201710";"855";"Otu855";"None";"0.957477";"0";"0";"0";"94.2029";"95";"13861";"15942";"533";"69";"69";"none";"Bacteria;environmental samples;";"Unclassified;";"Unclassified;";"Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;unclassified_Lachnospiraceae;";"Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;uncultured;"
"1201710";"856";"Otu856";"None";"0.936939";"0";"0";"0";"92.8571";"93";"13861";"15944";"533";"69";"69";"none";"Bacteria;environmental samples;";"Unclassified;";"Unclassified;";"Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;unclassified_Lachnospiraceae;";"Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;"
"1201710";"857";"Otu857";"None";"0.978903";"0";"0";"0";"89.8551";"97";"13861";"15942";"533";"69";"69";"none";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;"
"1201710";"858";"Otu858";"None";"0.89311";"0";"0";"0";"91.3044";"89";"13861";"15942";"533";"69";"69";"none";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;"
"1201710";"859";"Otu859";"None";"0.985302";"0";"0";"0";"94.2029";"98";"13861";"15942";"533";"69";"69";"none";"Unclassified;";"Unclassified;";"Unclassified;";"Bacteria;Firmicutes;Clostridia;Clostridiales;";"Bacteria;Firmicutes;Clostridia;"
"1201710";"860";"Otu860";"None";"0.900982";"0";"0";"0";"89.8551";"90";"13861";"15942";"533";"69";"69";"none";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;"
"1201710";"861";"Otu861";"None";"0.949283";"0";"0";"0";"95.6522";"94";"13861";"15942";"533";"69";"69";"none";"Bacteria;environmental samples;";"Unclassified;";"Unclassified;";"Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;";"Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;"
"1201710";"862";"Otu862";"None";"0.932677";"0";"0";"0";"92.7536";"93";"13861";"15942";"533";"69";"69";"none";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;"
"1201710";"863";"Otu863";"None";"0.836174";"0";"0";"0";"90";"83";"13861";"15942";"533";"69";"69";"none";"Bacteria;Bacteroidetes;";"Unclassified;";"Unclassified;";"Bacteria;""Bacteroidetes"";""Bacteroidia"";""Bacteroidales"";""Porphyromonadaceae"";unclassified_""Porphyromonadaceae"";";"Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Dysgonomonadaceae;uncultured;"
"1201710";"864";"Otu864";"None";"0.925781";"0";"0";"0";"89.8551";"92";"9873";"15942";"439";"69";"69";"none";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;"
"1201710";"865";"Otu865";"None";"0.933367";"0";"0";"0";"94.2029";"93";"13861";"15942";"533";"69";"69";"none";"Bacteria;environmental samples;";"Unclassified;";"Unclassified;";"Bacteria;";"Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;"
"1201710";"866";"Otu866";"None";"0.882791";"0";"0";"0";"92.8571";"88";"13861";"15942";"533";"69";"69";"none";"Bacteria;";"Unclassified;";"Unclassified;";"Bacteria;""Bacteroidetes"";""Bacteroidia"";""Bacteroidales"";""Porphyromonadaceae"";";"Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;"
"1201710";"867";"Otu867";"None";"0.886311";"0";"0";"0";"88.8889";"88";"13861";"15950";"533";"69";"69";"none";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;"
"1201710";"868";"Otu868";"None";"0";"0";"0";"0";"100";"100";"13861";"15942";"533";"69";"69";"none";"Bacteria;";"Unclassified;";"Unclassified;";"Bacteria;""Actinobacteria"";Actinobacteria;Actinobacteridae;Actinomycetales;Corynebacterineae;Corynebacteriaceae;Corynebacterium;";"Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;Corynebacteriaceae;Corynebacterium;"
