gene,noFMT_2_ileum
gene_4481107,1
11_GL0111595,1
gene_4346188,1
gene_3828688,1
gene_4338876,1
gene_4066898,1
S-Fe12_GL0194495,1
gene_3336381,1
gene_4482508,1
gene_3898246,1
gene_4093944,1
gene_1988973,1
gene_3499508,1
gene_4021871,1
gene_3500440,1
gene_3426296,1
gene_3364356,1
gene_3684633,1
gene_3358395,1
gene_3512035,1
gene_3865679,1
gene_2590512,1
gene_3137374,1
gene_4526108,1
gene_3173556,1
gene_3338376,1
S-Fe17_GL0118926,1
gene_3402849,1
gene_3516483,1
Chow_1_GL0066284,1
gene_3272505,1
3-2_GL0033264,1
gene_242547,1
gene_3247858,1
S-Fe13_GL0051707,1
gene_2127689,1
gene_1766541,1
gene_4344886,1
gene_2631787,1
gene_3909948,1
gene_4248826,1
gene_4528778,1
gene_3560573,1
gene_4630960,1
gene_4396319,1
gene_2890751,1
S-Fe11_GL0012852,1
12_GL0064936,1
gene_4058024,1
gene_4579152,1
gene_3427558,1
32_GL0013938,1
gene_2850813,1
gene_4312583,1
gene_2891836,1
S-Fe16_GL0012650,1
gene_4534939,1
gene_4042851,1
gene_2550637,1
gene_4163848,1
gene_3515858,1
gene_3990944,1
gene_3298288,1
gene_3699463,1
gene_4101412,1
gene_2062308,1
gene_3439874,1
gene_3241429,1
gene_2831600,1
3-5_GL0076314,1
gene_3901725,1
gene_3911538,1
gene_4152977,1
gene_4172341,1
gene_4099324,1
gene_3390351,1
gene_3782140,1
gene_1908816,1
S-Fe17_GL0021481,1
gene_4554094,1
gene_3124645,1
gene_2861325,1
gene_3481474,1
gene_3997805,1
gene_4023195,1
gene_2492131,1
gene_4004491,1
gene_4480364,1
gene_3630289,1
gene_3402350,1
gene_3976622,1
gene_2793942,1
NZ_CP021421.1_cds_WP_068960709.1_2235,1
gene_4439527,1
gene_4015483,1
gene_2183817,1
gene_3968651,1
gene_3916007,1
gene_4024737,1
gene_4312052,1
gene_4577656,1
gene_4411301,1
gene_2806606,1
gene_4433328,1
gene_3501483,1
MH-0-3_GL0054392,1
gene_4377615,1
gene_2524008,1
gene_181826,1
gene_3707926,1
gene_3822545,1
gene_3300959,1
gene_4229719,1
gene_3565117,1
gene_3667256,1
gene_3393783,1
gene_4358968,1
gene_3703795,1
gene_2869694,1
gene_2309046,1
gene_3152685,1
gene_2373332,1
gene_3399535,1
3-3_GL0034508,1
Food_14_GL0225581,1
gene_3673097,1
MH-6-4_GL0119531,1
gene_4427958,1
gene_3285247,1
gene_1885323,1
6-4_GL0074430,1
gene_4635896,1
gene_3075121,1
gene_4379324,1
gene_3868695,1
gene_3422526,1
gene_4368373,1
gene_4537136,1
gene_4294680,1
11_GL0089430,1
gene_3609745,1
gene_3615308,1
gene_4105712,1
gene_3075690,1
gene_4258118,1
gene_4603702,1
gene_4223377,1
gene_3374248,1
gene_2883373,1
gene_4408699,1
gene_3606342,1
gene_3876781,1
gene_1553379,1
gene_3530959,1
gene_3565891,1
gene_4087680,1
gene_4134615,1
gene_3741904,1
gene_4244164,1
gene_1336024,1
gene_3334382,1
11_GL0051881,1
gene_3678076,1
gene_2491115,1
MC-0-3_GL0067142,1
gene_3683709,1
gene_3992651,1
Food_6_GL0011121,1
gene_3230808,1
gene_2170430,1
gene_4094118,1
gene_2515309,1
gene_2636646,1
gene_3926636,1
gene_3216995,1
1-1_GL0151233,1
gene_3897715,1
gene_3749184,1
gene_2910732,1
gene_3221249,1
gene_3291351,1
gene_3226111,1
gene_2843360,1
gene_3225016,1
gene_3431582,1
gene_4446021,1
gene_2564475,1
G1-1A_GL0096340,1
S-Fe10_GL0151289,1
gene_2286043,1
gene_4633212,1
gene_4028333,1
gene_4419374,1
gene_4152581,1
gene_2718423,1
gene_3324018,1
gene_4306507,1
gene_3427063,1
S-Fe10_GL0037572,1
gene_2738588,1
gene_3757097,1
gene_4560046,1
gene_3243745,1
gene_2620799,1
gene_3969113,1
AF73-05_9_GL0276321,1
Chow_5_GL0141164,1
gene_3900261,1
gene_3255507,1
gene_4559355,1
gene_4595824,1
gene_4410988,1
gene_4183353,1
gene_4271239,1
G1-1A_GL0110272,1
gene_4325299,1
gene_4220540,1
gene_3653832,1
6-1_GL0039203,1
gene_2577332,1
gene_2473761,1
gene_2635689,1
gene_3319527,1
gene_4368535,1
gene_3054214,1
gene_3913298,1
gene_2960880,1
gene_4048917,1
gene_4386399,1
gene_3515658,1
16_GL0053040,1
gene_3927941,1
gene_2935313,1
gene_3733926,1
gene_2979004,1
NZ_CP021422.1_cds_WP_066534547.1_1136,1
S-Fe1_GL0026527,1
gene_2110114,1
gene_3123878,1
gene_4409370,1
gene_3780823,1
gene_3757233,1
gene_4118541,1
gene_4577290,1
gene_4627524,1
gene_4600643,1
AF73-05_13_GL0217650,1
gene_3182501,1
6-7_GL0065833,1
gene_4264200,1
gene_3193193,1
gene_3889578,1
HF-F_14_GL0164166,1
HF-F_11_GL0190058,1
gene_4479676,1
gene_2582326,1
gene_3047285,1
gene_4114201,1
gene_3042815,1
gene_4026639,1
gene_4289006,1
gene_4495026,1
gene_2294383,1
gene_3232706,1
gene_1980585,1
gene_3833678,1
Group2-7A_GL0002539,1
gene_4231398,1
gene_3029365,1
gene_4451191,1
gene_258114,1
gene_2571769,1
gene_3992319,1
gene_4532663,1
gene_3917944,1
gene_4156148,1
2A-dyr14-07_GL0055287,1
gene_3106908,1
gene_3412849,1
gene_2910670,1
gene_2584299,1
Chow_2_GL0021069,1
gene_3383694,1
gene_2720314,1
gene_3130387,1
gene_2499596,1
gene_3226992,1
gene_3237522,1
gene_3559614,1
gene_3418477,1
gene_4637402,1
gene_3763876,1
gene_2309291,1
gene_2450014,1
Food_10_GL0261302,1
gene_2498745,1
gene_2830660,1
gene_4313689,1
gene_4501864,1
gene_2880424,1
gene_3918650,1
gene_3092790,1
gene_3772303,1
gene_3652625,1
gene_2105655,1
gene_4568275,1
gene_3097519,1
11_GL0059336,1
gene_4446412,1
gene_2743853,1
gene_4066578,1
gene_4351355,1
gene_3093200,1
gene_3041700,1
gene_2689013,1
gene_4298883,1
gene_3751341,1
gene_4371336,1
gene_4393150,1
gene_4486999,1
11_GL0014299,1
gene_3661453,1
gene_2933457,1
gene_2959834,1
S-Fe9_GL0024787,1
gene_3959304,1
gene_2969733,1
gene_87699,1
gene_3117331,1
gene_2815888,1
gene_2934324,1
gene_4456818,1
gene_2160583,1
gene_2510302,1
gene_2955061,1
gene_2562408,1
gene_3645903,1
gene_3581856,1
gene_4423441,1
gene_449484,1
NZ_KE159646.1_cds_1,1
gene_3945600,1
Food_1_GL0021879,1
gene_4459996,1
gene_2714237,1
HF-F_5_GL0161125,1
gene_4596171,1
gene_3643169,1
gene_4601253,1
gene_2485470,1
gene_3777075,1
gene_3307183,1
gene_855049,1
gene_3676525,1
8-8_GL0109197,1
gene_2736595,1
gene_2372419,1
gene_3366374,1
gene_2301345,1
gene_4202144,1
gene_2223465,1
gene_3888849,1
gene_1208123,1
gene_3238965,1
gene_3265509,1
gene_4075790,1
gene_3617219,1
gene_4518584,1
gene_3297643,1
gene_4039175,1
gene_3326751,1
gene_2745711,1
gene_4524115,1
gene_3218677,1
gene_4241507,1
14_GL0038686,1
gene_3964044,1
S-Fe1_GL0062157,1
gene_3541690,1
gene_2588990,1
gene_2968656,1
gene_4471160,1
gene_4073543,1
gene_3216785,1
23_GL0037226,1
gene_4129950,1
gene_3654774,1
gene_2066730,1
gene_4292900,1
gene_2959024,1
gene_3822546,1
gene_4111734,1
gene_4031275,1
gene_2730337,1
gene_3618627,1
gene_3533787,1
gene_4486067,1
gene_3828416,1
gene_2938329,1
4-2_GL0071867,1
gene_4202742,1
gene_2692236,1
gene_4376084,1
gene_2581603,1
gene_4473179,1
Group2-8A_GL0157234,1
gene_2912949,1
gene_4187091,1
gene_3241251,1
gene_3040757,1
gene_4176337,1
gene_2746888,1
gene_2338181,1
S-Fe11_GL0046644,1
MH-0-4_GL0082334,1
gene_3042417,1
gene_3630561,1
gene_3454545,1
gene_4532106,1
gene_3470250,1
G1-1A_GL0000142,1
gene_4011682,1
gene_3030899,1
ERR1211992_Scaf11_1054,1
gene_1934799,1
gene_4095560,1
gene_3498263,1
S-Fe8_GL0282057,1
S-Fe14_GL0055972,1
gene_4603091,1
11_GL0030886,1
gene_3036090,1
gene_1797496,1
gene_1727424,1
gene_2561644,1
gene_3825069,1
gene_3566601,1
gene_3400201,1
gene_3003563,1
gene_2805789,1
gene_3354626,1
gene_2398225,1
S-Fe6_GL0096183,1
S-Fe10_GL0063694,1
7-1_GL0036256,1
gene_4208909,1
gene_4013023,1
gene_3872430,1
gene_2653314,1
gene_4434811,1
gene_4489166,1
gene_3330979,1
gene_2591449,1
gene_4624989,1
gene_3654397,1
gene_2982466,1
gene_4131134,1
28_GL0073934,1
gene_3149753,1
gene_2905096,1
gene_3790625,1
gene_3439892,1
gene_4610647,1
gene_3893606,1
gene_2815110,1
gene_3989947,1
gene_4277862,1
gene_3888722,1
gene_2973303,1
gene_3716466,1
gene_4055373,1
11_GL0044667,1
1-6_GL0066175,1
11_GL0006917,1
gene_4474983,1
gene_3429124,1
MC-6-1_GL0016614,1
gene_4262616,1
gene_3616357,1
gene_3698768,1
gene_3928425,1
gene_3052323,1
gene_4602211,1
gene_2792282,1
MC-6-4_GL0076458,1
gene_4389129,1
gene_3656174,1
gene_2909417,1
gene_3680832,1
gene_2800815,1
gene_3267441,1
gene_2645898,1
gene_4365838,1
gene_3889524,1
gene_2001897,1
gene_3247051,1
gene_2882030,1
gene_4584353,1
gene_2979234,1
gene_2655249,1
gene_3167052,1
gene_4220911,1
gene_627141,1
gene_3415659,1
gene_3501519,1
gene_1107254,1
gene_3478350,1
gene_2871742,1
gene_2786156,1
6-1_GL0022854,1
gene_3472333,1
gene_3995088,1
gene_4502415,1
gene_4431771,1
gene_2531225,1
gene_4217672,1
gene_3319579,1
NZ_RAYB01000019.1_cds_WP_121706902.1_672,1
gene_4389702,1
gene_4120465,1
gene_4034614,1
23_GL0034933,1
4-3_GL0074435,1
gene_3802031,1
5-3_GL0056250,1
gene_3712644,1
gene_3170268,1
gene_4280019,1
gene_4578090,1
gene_2473238,1
gene_2634716,1
gene_3850135,1
gene_3090649,1
gene_3811678,1
29_GL0088954,1
gene_3526637,1
gene_3947493,1
Food_14_GL0115405,1
gene_2902440,1
2A-dyr14-06_GL0020093,1
gene_4189683,1
gene_3553589,1
gene_1462134,1
gene_2657012,1
gene_4404046,1
gene_4154492,1
gene_3607237,1
gene_3720201,1
gene_1535044,1
NZ_RAYW01000017.1_cds_WP_121699329.1_498,1
gene_2894904,1
NZ_CP021421.1_cds_WP_088294777.1_787,1
gene_4476931,1
gene_2555481,1
gene_3550409,1
gene_4479885,1
gene_1461037,1
gene_4105027,1
gene_3378758,1
gene_3140264,1
gene_4043542,1
gene_3264857,1
gene_1599607,1
gene_2662086,1
1-6_GL0059368,1
gene_3369826,1
gene_3666644,1
gene_2464416,1
gene_4496756,1
gene_4154386,1
gene_3561776,1
gene_3642598,1
gene_4175897,1
gene_4188694,1
gene_1049350,1
HF-S_6_GL0142039,1
S-Fe10_GL0074866,1
MC-6-1_GL0050845,1
gene_3680432,1
Chow_1_GL0210934,1
gene_2602591,1
gene_3712525,1
gene_2367658,1
gene_3340961,1
gene_3977725,1
gene_4488383,1
gene_3833929,1
Group2-4A_GL0099094,1
gene_3017127,1
gene_4054323,1
Food_4_GL0021911,1
gene_2521106,1
gene_4151996,1
gene_4266358,1
gene_3270558,1
2-2_GL0069361,1
MC-0-1_GL0042879,1
gene_3610430,1
gene_2679562,1
gene_4049943,1
gene_3491550,1
gene_3443311,1
gene_3147383,1
gene_3481598,1
gene_4377769,1
gene_3118044,1
gene_3445440,1
gene_3830311,1
gene_3064933,1
Chow_7_GL0140887,1
gene_4180223,1
gene_4257381,1
gene_3284419,1
11_GL0051885,1
gene_4166828,1
6-7_GL0070846,1
gene_3598148,1
gene_2994652,1
gene_3560722,1
gene_4548020,1
gene_4473417,1
gene_3703383,1
gene_2974347,1
gene_4398540,1
gene_4323055,1
gene_3921993,1
8-1_GL0031942,1
gene_4085332,1
Food_10_GL0253904,1
gene_2354747,1
gene_3717280,1
G1-1A_GL0024794,1
gene_3001287,1
gene_3609311,1
gene_3734447,1
gene_2882744,1
gene_4172405,1
gene_2683137,1
gene_3389900,1
gene_3280074,1
gene_2844929,1
gene_3753710,1
gene_3327399,1
gene_4555901,1
gene_3280941,1
gene_3245170,1
gene_4397991,1
gene_3622059,1
gene_2486477,1
gene_3232133,1
gene_3683749,1
4-4_GL0033638,1
gene_4057008,1
gene_4498775,1
gene_2917395,1
gene_3289208,1
G1-1A_GL0017518,1
gene_3853670,1
gene_4488696,1
7-8_GL0039017,1
gene_4256662,1
gene_3725838,1
gene_3725897,1
S-Fe3_GL0071129,1
gene_4229408,1
Chow_7_GL0193359,1
gene_3325760,1
gene_4615031,1
gene_4190907,1
gene_3836673,1
gene_3588056,1
gene_3191586,1
gene_3069533,1
gene_3903675,1
gene_4162978,1
gene_3734235,1
gene_4541965,1
gene_2623684,1
gene_1837382,1
MC-0-3_GL0036573,1
gene_4390075,1
gene_4487991,1
gene_3943868,1
gene_2583137,1
gene_4436981,1
gene_4132420,1
gene_3209970,1
gene_4363695,1
1-1_GL0110224,1
gene_3340426,1
gene_2659947,1
gene_3213867,1
gene_4114551,1
gene_3426902,1
gene_1532787,1
G1-1A_GL0061014,1
gene_4115871,1
gene_4524978,1
gene_3581886,1
gene_4162435,1
1-7_GL0108603,1
gene_2760127,1
gene_2899552,1
gene_4381783,1
gene_2834450,1
HF-S_1_GL0031288,1
gene_178913,1
gene_4069202,1
gene_3132909,1
gene_4425839,1
DSM22607_1_GL0004099,1
gene_3794570,1
gene_4273933,1
gene_3607995,1
gene_4437262,1
2-3_GL0007102,1
gene_3577101,1
gene_2473227,1
gene_2998170,1
gene_3591285,1
gene_4549798,1
gene_3645113,1
gene_2767022,1
gene_3275503,1
gene_2911256,1
gene_2942480,1
gene_3531791,1
gene_3787679,1
14_GL0094730,1
gene_4556986,1
gene_1360365,1
gene_4401624,1
gene_4048276,1
gene_4221700,1
gene_2772557,1
gene_4251761,1
2-5_GL0022148,1
gene_3461567,1
gene_327150,1
gene_2511920,1
gene_3604685,1
gene_4374334,1
gene_4074170,1
gene_2427730,1
gene_4071130,1
gene_3131323,1
MC-0-1_GL0117650,1
gene_3396305,1
gene_3067084,1
2-1_GL0082917,1
gene_2414527,1
14_GL0097275,1
gene_3455866,1
gene_3707188,1
gene_2726563,1
gene_3576380,1
gene_3782540,1
gene_3248210,1
gene_2162936,1
gene_3665574,1
gene_4568967,1
gene_3246270,1
gene_4108705,1
gene_3527147,1
gene_4102825,1
gene_3667590,1
gene_2876928,1
gene_4318276,1
gene_4449488,1
gene_2232506,1
gene_3997553,1
gene_2746417,1
gene_4074320,1
gene_3198345,1
gene_3145718,1
gene_1845351,1
17_GL0100109,1
gene_620683,1
gene_2049374,1
26_GL0048228,1
gene_3602783,1
S-Fe20_GL0129916,1
OB-1_4_GL0237129,1
gene_4230254,1
gene_4266908,1
gene_2624038,1
gene_3324531,1
Chow_4_GL0217124,1
gene_4202513,1
gene_4447805,1
gene_4315269,1
gene_3888547,1
S-Fe10_GL0037845,1
gene_3324406,1
11_GL0014316,1
Chow_7_GL0206405,1
gene_3975905,1
gene_4635364,1
gene_4040406,1
gene_3272958,1
gene_1888616,1
gene_4425641,1
gene_3126533,1
gene_2379946,1
gene_3347470,1
gene_3330542,1
gene_1888004,1
gene_3846801,1
gene_3669537,1
gene_3458110,1
gene_4070275,1
gene_4218110,1
10_GL0085600,1
S-Fe7_GL0057897,1
gene_4545183,1
gene_4064843,1
8-3_GL0051814,1
G1-1A_GL0024776,1
gene_4489464,1
gene_3619935,1
gene_3190642,1
gene_3364327,1
29_GL0149073,1
gene_4335079,1
gene_2026633,1
gene_4332848,1
AF73-05_8_GL0420144,1
gene_2814370,1
gene_4512315,1
gene_3849664,1
gene_2662264,1
gene_4149706,1
gene_4449482,1
gene_4324863,1
gene_4187469,1
gene_4063480,1
gene_4532716,1
gene_4484589,1
gene_3391118,1
gene_3659305,1
DSM22607_7_GL0216660,1
gene_3352311,1
S-Fe11_GL0046088,1
gene_3395032,1
gene_2918613,1
gene_2527130,1
gene_3095986,1
gene_3922515,1
gene_3274897,1
gene_3489974,1
1-7_GL0032360,1
gene_2838418,1
gene_3686329,1
gene_3198042,1
gene_2666610,1
gene_2145550,1
gene_3784332,1
gene_2071644,1
gene_4157998,1
gene_2335865,1
gene_4248793,1
gene_4402754,1
gene_3559762,1
gene_3899361,1
gene_4523839,1
gene_3424034,1
gene_2749411,1
gene_2751434,1
gene_3810007,1
gene_3358526,1
gene_2685432,1
11_GL0057055,1
gene_2336310,1
gene_3119452,1
gene_2757918,1
gene_2958880,1
gene_4312836,1
31_GL0048735,1
gene_4299018,1
gene_3912892,1
51_GL0087522,1
32_GL0042646,1
gene_3698560,1
gene_4501236,1
gene_3434016,1
gene_3929769,1
gene_3286970,1
gene_4272891,1
gene_3501820,1
gene_3927839,1
gene_3592198,1
gene_2968771,1
gene_3486831,1
gene_2445072,1
gene_3141452,1
gene_2755722,1
gene_2249108,1
gene_3387766,1
gene_3971746,1
gene_3919212,1
gene_3730009,1
gene_3382553,1
gene_3711158,1
11_GL0117845,1
gene_4337318,1
gene_3546928,1
gene_2374650,1
gene_3089151,1
gene_3862048,1
gene_3513059,1
gene_3082960,1
gene_4202653,1
gene_2873361,1
gene_3890406,1
gene_3473238,1
gene_3820641,1
gene_4464532,1
gene_3741487,1
gene_3745923,1
gene_4207081,1
gene_3559065,1
gene_3333227,1
gene_4349637,1
47_GL0009396,1
gene_3905306,1
gene_3347715,1
gene_3976564,1
gene_4283328,1
gene_4423660,1
MC-6-2_GL0113268,1
gene_3447432,1
gene_4139330,1
gene_4505669,1
gene_1709597,1
gene_2285797,1
gene_4486197,1
S-Fe10_GL0178492,1
HF-F_3_GL0203807,1
gene_4326515,1
11_GL0049895,1
AF73-05_2_GL0380214,1
gene_4256655,1
gene_3151186,1
gene_2450047,1
gene_3500629,1
gene_2895223,1
gene_3951449,1
gene_4135169,1
gene_4470928,1
gene_4282599,1
gene_3179590,1
gene_4098054,1
gene_4141034,1
gene_3142836,1
MH-6-4_GL0029787,1
gene_2937143,1
gene_3418137,1
gene_2343990,1
gene_3015674,1
gene_2234765,1
gene_3655487,1
gene_4611157,1
gene_4598125,1
gene_3207949,1
gene_566975,1
1B-dyr7-07_GL0007622,1
gene_3033203,1
gene_3556579,1
gene_3783462,1
Group2-1A_GL0004284,1
gene_3259735,1
gene_2914359,1
G1-1A_GL0107451,1
Food_5_GL0343057,1
2A-dyr16-07_GL0083035,1
gene_3534820,1
gene_3741084,1
gene_4263396,1
gene_3344305,1
gene_4078440,1
gene_2674944,1
2-3_GL0084367,1
G1-1A_GL0079957,1
DSM22607_10_GL0026930,1
gene_1871608,1
gene_3857389,1
11_GL0006941,1
gene_2343554,1
gene_4025907,1
gene_4013341,1
gene_3346307,1
gene_4227772,1
gene_2244402,1
gene_3035113,1
11_GL0045180,1
MC-6-2_GL0132299,1
gene_4423005,1
gene_3500628,1
gene_3211734,1
gene_4164769,1
G1-2A_GL0038421,1
gene_3362808,1
MH-6-5_GL0174845,1
gene_3804683,1
gene_3776653,1
gene_3429340,1
Food_9_GL0281527,1
gene_4613184,1
gene_4207124,1
25_GL0013232,1
14_GL0038653,1
gene_3716889,1
gene_3894045,1
gene_3279305,1
gene_4305707,1
gene_3544536,1
gene_4026638,1
gene_3649967,1
gene_1194428,1
gene_4074358,1
gene_4018744,1
gene_3248452,1
gene_4123295,1
gene_3745194,1
G1-1A_GL0049590,1
gene_3439495,1
gene_3381287,1
gene_2540107,1
gene_3796010,1
gene_3391162,1
gene_2133807,1
gene_2987739,1
gene_3669058,1
gene_4611335,1
gene_4546133,1
gene_4432196,1
gene_3099915,1
11_GL0128306,1
gene_3001494,1
gene_2845649,1
gene_521139,1
gene_4133222,1
gene_4205522,1
gene_2293813,1
gene_3831530,1
gene_4600545,1
6-4_GL0038181,1
11_GL0070836,1
26_GL0095338,1
gene_3860052,1
gene_2496127,1
gene_3481631,1
gene_4253236,1
OB-1_8_GL0099106,1
gene_2482817,1
gene_4349454,1
gene_3328341,1
gene_4145649,1
gene_3266823,1
gene_3193992,1
gene_4531002,1
HF-F_1_GL0157786,1
gene_2656549,1
gene_3044687,1
gene_3019839,1
gene_2643962,1
gene_3943247,1
gene_1797501,1
gene_2062120,1
gene_2648704,1
gene_3493215,1
gene_4048425,1
gene_4392013,1
gene_3873502,1
gene_2753170,1
gene_4111808,1
gene_3066571,1
gene_3807576,1
gene_4455187,1
MC-6-4_GL0001384,1
gene_4538165,1
gene_2994651,1
gene_3792683,1
gene_3764079,1
gene_2767529,1
gene_3802981,1
gene_3008126,1
gene_3742182,1
Food_11_GL0083846,1
gene_4075577,1
gene_3307382,1
gene_2536996,1
gene_3268902,1
gene_2961550,1
gene_3974214,1
NZ_OFSM01000027.1_cds_WP_103241526.1_2454,1
gene_2984847,1
gene_2955055,1
S-Fe9_GL0098760,1
gene_3705149,1
gene_3714523,1
gene_4626914,1
gene_4186265,1
11_GL0017852,1
gene_2167951,1
gene_1900890,1
MC-6-3_GL0066735,1
gene_3631681,1
gene_3493862,1
gene_3448238,1
gene_4087041,1
gene_4045866,1
HF-F_1_GL0013427,1
gene_3183281,1
gene_3842782,1
G1-1A_GL0017522,1
gene_1529007,1
gene_4357092,1
gene_3045771,1
gene_3166441,1
gene_4232753,1
gene_2666634,1
gene_2538293,1
gene_3132987,1
gene_3981534,1
gene_4560328,1
23_GL0082211,1
G1-7A_GL0003746,1
gene_3808396,1
gene_1689665,1
gene_1920385,1
S-Fe13_GL0073760,1
gene_3084715,1
gene_2469566,1
gene_3661284,1
gene_4331559,1
gene_3055828,1
gene_3270924,1
11_GL0048794,1
gene_4507451,1
11_GL0127286,1
gene_3744362,1
gene_2738119,1
gene_3034094,1
gene_3066064,1
gene_4225589,1
gene_2805644,1
gene_2462034,1
gene_3209466,1
gene_3387765,1
gene_2644042,1
gene_2823708,1
gene_3710087,1
gene_4338323,1
gene_2802054,1
gene_4272466,1
gene_2120958,1
gene_2625018,1
gene_3587729,1
Chow_6_GL0062129,1
gene_4082010,1
gene_3299502,1
gene_3566837,1
gene_4235734,1
gene_4603533,1
gene_2824542,1
gene_3668334,1
gene_2568091,1
gene_3380964,1
gene_3123895,1
gene_4030640,1
G1-1A_GL0111190,1
NZ_CP028714.1_cds_WP_000978544.1_1851,1
gene_3833347,1
gene_4576517,1
gene_3615091,1
gene_2908540,1
gene_3148448,1
gene_4384880,1
gene_4153560,1
gene_4055603,1
gene_3483546,1
gene_3831457,1
gene_4448056,1
5-2_GL0073924,1
gene_4043458,1
10_GL0079680,1
gene_3785515,1
gene_3235204,1
gene_3771628,1
S-Fe19_GL0104278,1
gene_2801486,1
gene_3306800,1
gene_2777664,1
gene_3374916,1
gene_2857355,1
gene_3622947,1
gene_2484336,1
gene_3547990,1
gene_3978180,1
gene_2382117,1
gene_1213738,1
gene_4013024,1
gene_4356565,1
gene_3115324,1
gene_2970537,1
gene_3792280,1
35_GL0110054,1
gene_3354577,1
gene_2365621,1
gene_4584876,1
gene_4468167,1
gene_4481484,1
gene_3939616,1
gene_3560106,1
G1-1A_GL0066943,1
gene_3562920,1
gene_3141023,1
gene_2989237,1
G1-1A_GL0033685,1
gene_3600799,1
gene_4527352,1
gene_3481448,1
gene_3632581,1
gene_2840657,1
Food_3_GL0159326,1
gene_3525622,1
gene_2233755,1
gene_3098824,1
gene_3570217,1
gene_3952632,1
gene_4181789,1
gene_1447043,1
gene_2303098,1
gene_2427690,1
gene_2962796,1
gene_3896769,1
gene_4487201,1
gene_2169990,1
gene_3338470,1
gene_2616622,1
gene_4637520,1
HF-S_6_GL0111429,1
gene_2430891,1
gene_3607173,1
MC-0-1_GL0090323,1
gene_4466658,1
11_GL0148001,1
gene_3955005,1
gene_3656477,1
gene_2850506,1
3-5_GL0086205,1
gene_3270083,1
2-1_GL0108396,1
1-1_GL0095571,1
gene_3129801,1
gene_4246361,1
gene_3879033,1
gene_4470023,1
gene_4342668,1
gene_3887978,1
gene_3031984,1
gene_4330838,1
gene_2802659,1
gene_4549707,1
gene_3570207,1
gene_3194918,1
gene_3741067,1
gene_3427520,1
gene_1920303,1
S-Fe11_GL0001432,1
gene_3025910,1
2-3_GL0104496,1
gene_3477672,1
gene_4153217,1
gene_2970074,1
gene_2394554,1
gene_4444832,1
gene_3932421,1
gene_3920532,1
gene_4377820,1
gene_4345312,1
MC-6-1_GL0067839,1
gene_3914763,1
gene_4444351,1
3-7_GL0023574,1
gene_3973687,1
gene_3309575,1
gene_4173346,1
gene_3995632,1
gene_4019275,1
gene_2672696,1
gene_3512091,1
gene_3563365,1
gene_4183895,1
gene_2639150,1
gene_3463421,1
gene_3614358,1
gene_2406067,1
G1-1A_GL0063213,1
gene_2685846,1
gene_4194833,1
gene_3091554,1
gene_2764011,1
gene_4557603,1
gene_4365240,1
gene_3936194,1
gene_2350959,1
Food_7_GL0118003,1
gene_3725710,1
gene_3422346,1
gene_4021092,1
gene_4311085,1
gene_2040031,1
gene_4620845,1
Group2-5A_GL0079998,1
gene_2366371,1
gene_3850609,1
gene_2617929,1
gene_3818464,1
gene_3340729,1
gene_1815934,1
gene_4499584,1
gene_2511588,1
gene_4106727,1
gene_2955277,1
Food_1_GL0043665,1
gene_4066556,1
gene_2741206,1
gene_3627655,1
gene_4272401,1
11_GL0051888,1
1A-dyr4-07_GL0108159,1
gene_3485313,1
gene_4098687,1
gene_2970233,1
gene_4573458,1
gene_3883648,1
gene_4096357,1
gene_2277168,1
gene_2922514,1
gene_390685,1
gene_2730523,1
gene_3678157,1
gene_3715396,1
gene_1376860,1
gene_4065124,1
Chow_2_GL0029032,1
gene_4080260,1
Food_9_GL0298497,1
gene_3613595,1
gene_3244869,1
gene_3557889,1
gene_2947111,1
gene_2929969,1
gene_3013690,1
gene_3858488,1
gene_3998640,1
gene_3158748,1
gene_3167505,1
gene_4120931,1
gene_4267522,1
gene_2767280,1
gene_4151681,1
gene_2308893,1
gene_4611403,1
gene_2929696,1
gene_4523331,1
gene_3668057,1
gene_3441340,1
gene_2668388,1
gene_2748431,1
gene_439654,1
gene_3397238,1
gene_2929371,1
Chow_8_GL0110512,1
6-6_GL0055643,1
gene_4096513,1
gene_3609135,1
gene_2927208,1
gene_4565322,1
G1-1A_GL0063158,1
gene_2714235,1
gene_3503636,1
Chow_6_GL0163494,1
gene_2777068,1
gene_3380799,1
gene_3486628,1
gene_3236881,1
gene_4423442,1
gene_4353301,1
gene_3968298,1
gene_3756221,1
gene_4294678,1
gene_3303491,1
gene_4582003,1
gene_4547013,1
gene_3764216,1
gene_2376743,1
gene_4110579,1
gene_4302602,1
gene_4393026,1
gene_2961001,1
gene_3818956,1
gene_2131739,1
gene_4442395,1
gene_2362131,1
gene_3625582,1
gene_3713262,1
gene_3331113,1
gene_3306344,1
gene_4570562,1
gene_4260624,1
gene_2942318,1
gene_2535289,1
gene_4276324,1
gene_4308740,1
gene_3362211,1
MC-0-3_GL0099051,1
gene_2718651,1
gene_4365997,1
gene_3653444,1
gene_4092112,1
gene_1846841,1
gene_4414799,1
gene_2424948,1
gene_2396862,1
gene_4146102,1
gene_2244248,1
gene_3438306,1
S-Fe9_GL0121622,1
gene_2812797,1
gene_2751827,1
S-Fe10_GL0118517,1
gene_3219706,1
gene_4015553,1
gene_3197533,1
gene_2632722,1
gene_4304412,1
gene_4013142,1
gene_3978308,1
gene_4506128,1
gene_4324292,1
gene_2642884,1
gene_2912070,1
